Class,OCavg,OCmax,WMC
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645526d3d6800b578396c5.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f645527d3d6800b578396e2,2.02,6,409
org.apache.geode.internal.cache.geode_old_5f645527d3d6800b578396e2.EventFlags,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645527d3d6800b578396e2.OldValueOwner,1.25,2,5
org.apache.geode.internal.cache.geode_old_5f645527d3d6800b578396e2.SerializedCacheValueImpl,1.41,2,24
org.apache.geode.internal.cache.geode_old_5f64552cd3d6800b5783972f,2.02,6,409
org.apache.geode.internal.cache.geode_old_5f64552cd3d6800b5783972f.EventFlags,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f64552cd3d6800b5783972f.OldValueOwner,1.25,2,5
org.apache.geode.internal.cache.geode_old_5f64552cd3d6800b5783972f.SerializedCacheValueImpl,1.41,2,24
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7,3.05,1,"1,614"
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7.DefaultServerRegionProxyConstructor,1,1,1
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7.EventDispatcher,1.67,2,5
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7.IteratorType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7.Stopper,2,2,4
org.apache.geode.internal.cache.geode_old_5f645533d3d6800b578397c7.SubregionsSet,2.5,11,25
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805,3.76,16,"1,264"
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645536d3d6800b57839805.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f645537d3d6800b57839815,1.51,5,62
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa,3.05,1,"1,614"
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa.DefaultServerRegionProxyConstructor,1,1,1
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa.EventDispatcher,1.67,2,5
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa.IteratorType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa.Stopper,2,2,4
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b578398fa.SubregionsSet,2.5,11,25
org.apache.geode.internal.cache.geode_old_5f645541d3d6800b5783990c,1.46,8,156
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916,3.77,4,834
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.AbstractDiskRegionInfo,1.33,2,8
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.CompactionRecord,1,1,4
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.DiskRegionInfoNoList,1,1,9
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.DiskRegionInfoWithList,1.8,3,18
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.KRFEntry,1.25,2,5
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.KRFile,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OPLOG_TYPE,1,1,3
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OkToSkipResult,1,1,2
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OpState,2.91,16,67
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OplogDiskEntry,1.11,4,88
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OplogEntryIdMap,1.75,1,7
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OplogEntryIdMap.Iterator,2,2,8
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.OplogFile,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f645542d3d6800b57839916.RawByteKey,1.25,2,5
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399d3,2.37,26,691
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399d3.SimpleWaiter,1.67,3,5
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399d3.Stopper,4.5,5,9
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3,3.06,1,"1,609"
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3.DefaultServerRegionProxyConstructor,1,1,1
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3.EventDispatcher,1.67,2,5
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3.IteratorType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3.Stopper,2,2,4
org.apache.geode.internal.cache.geode_old_5f64554ad3d6800b578399e3.SubregionsSet,2.5,11,25
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05,3.77,16,"1,263"
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f64554cd3d6800b57839a05.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18,3.02,1,"1,587"
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18.DefaultServerRegionProxyConstructor,1,1,1
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18.EventDispatcher,1.67,2,5
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18.IteratorType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18.Stopper,2,2,4
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a18.SubregionsSet,2.5,11,25
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a2f,2.45,4,345
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a2f.RawValue,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f64554dd3d6800b57839a2f.SizeOp,7,7,7
org.apache.geode.internal.cache.geode_old_5f645550d3d6800b57839a74,4.45,1,129
org.apache.geode.internal.cache.geode_old_5f645550d3d6800b57839a74.CacheOperationMessage,2.76,18,105
org.apache.geode.internal.cache.geode_old_5f645550d3d6800b57839a74.CacheOperationReplyProcessor,3,5,6
org.apache.geode.internal.cache.geode_old_5f645550d3d6800b57839a74.ReliableCacheReplyProcessor,2,3,6
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99,3.75,16,"1,265"
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645551d3d6800b57839a99.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f645555d3d6800b57839ae6,4.45,1,129
org.apache.geode.internal.cache.geode_old_5f645555d3d6800b57839ae6.CacheOperationMessage,2.76,18,105
org.apache.geode.internal.cache.geode_old_5f645555d3d6800b57839ae6.CacheOperationReplyProcessor,3,5,6
org.apache.geode.internal.cache.geode_old_5f645555d3d6800b57839ae6.ReliableCacheReplyProcessor,2,3,6
org.apache.geode.internal.cache.geode_old_5f645562d3d6800b57839c4c,2.45,4,345
org.apache.geode.internal.cache.geode_old_5f645562d3d6800b57839c4c.RawValue,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f645562d3d6800b57839c4c.SizeOp,7,7,7
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59,3.74,16,"1,277"
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645563d3d6800b57839c59.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d,3.2,5,502
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.AdvisorListener,5.29,18,37
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.DiskPage,1,1,1
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.DiskPosition,1.33,2,8
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.DiskSavvyIterator,3.75,9,15
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.DistributedLock,2.88,13,23
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.GetRandomReplicate,2,4,6
org.apache.geode.internal.cache.geode_old_5f645565d3d6800b57839c7d.RegionDistributedLock,1,1,7
org.apache.geode.internal.cache.geode_old_5f645582d3d6800b57839f26,1.5,8,102
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca,3.72,16,"1,278"
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f645589d3d6800b57839fca.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004,3.14,5,502
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.AdvisorListener,5.29,18,37
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.DiskPage,1,1,1
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.DiskPosition,1.33,2,8
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.DiskSavvyIterator,3.75,9,15
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.DistributedLock,2.88,13,23
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.GetRandomReplicate,2,4,6
org.apache.geode.internal.cache.geode_old_5f64558bd3d6800b5783a004.RegionDistributedLock,1,1,7
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026,3.14,5,502
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.AdvisorListener,5.29,18,37
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.DiskPage,1,1,1
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.DiskPosition,1.33,2,8
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.DiskSavvyIterator,3.75,9,15
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.DistributedLock,2.88,13,23
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.GetRandomReplicate,2,4,6
org.apache.geode.internal.cache.geode_old_5f64558cd3d6800b5783a026.RegionDistributedLock,1,1,7
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038,3.01,1,"1,587"
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038.DefaultServerRegionProxyConstructor,1,1,1
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038.EventDispatcher,1.67,2,5
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038.IteratorType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038.Stopper,2,2,4
org.apache.geode.internal.cache.geode_old_5f64558dd3d6800b5783a038.SubregionsSet,2.5,11,25
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046,12.89,44,245
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.Entry,1.3,5,26
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.FilterInfoMessage,5.64,18,79
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.FilterInfoMessage.InterestMaps,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.FilterInfoProcessor,2.2,6,11
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.GIIStatus,1,1,3
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.GIITestHook,1,1,4
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.GIITestHookType,n/a,n/a,0
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.ImageProcessor,3.5,14,35
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.ImageProcessor.Status,5,5,5
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.ImageReplyMessage,2.89,6,26
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.InitialImageVersionedEntryList,2.94,15,50
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RVVReplyMessage,1.62,3,13
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RegionStateMessage,1.7,4,17
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RequestFilterInfoMessage,2.29,10,16
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RequestImageMessage,5.47,23,93
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RequestRVVMessage,2.14,8,15
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RequestRVVProcessor,2.4,8,12
org.apache.geode.internal.cache.geode_old_5f64558ed3d6800b5783a046.RequestSyncMessage,2.8,7,14
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058,3.72,16,"1,278"
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.AdvisorListener,1.8,4,9
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.BucketLock,4,13,40
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.BucketSorterRunnable,4.5,6,9
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.IndexTask,2.67,7,16
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.KeysSet,1.29,3,9
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.KeysSet.KeysSetIterator,2.12,4,17
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.PREntriesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.PREntriesSet.EntriesSetIterator,1.5,2,3
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.PRIdMap,2.43,6,17
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.RecoveryLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.RegionLock,1,1,2
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.RetryTimeKeeper,1.4,3,7
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.SizeEntry,1,1,4
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.ValuesSet,1,1,3
org.apache.geode.internal.cache.geode_old_5f64558fd3d6800b5783a058.ValuesSet.ValuesSetIterator,2.25,5,9
org.apache.geode.internal.cache.geode_old_5f645590d3d6800b5783a07f,3.14,5,502
org.apache.geode.internal.cache.geode_old_5f645590d3d6800b5783a07f.AdvisorListener,5.29,18,37
org.apache.geode.internal.cache.geode_old_5f645590d3d6800b5783a07f.DiskPage,1,1,1
org.apache.geode.internal.cache.geode_old_5f645590d3d6800b5783a07f.DiskPosition,1.33,2,8
org.apache.geode.internal.cache.geode_old_5f645590d3d6800b5783a07f.DiskSavvyIterator,3.75,9,15
