Class,OCavg,OCmax,WMC
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646751d3d6800b57856eb8,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646751d3d6800b57856ec8,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646754d3d6800b57856f10,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646755d3d6800b57856f26,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646764d3d6800b578570ea,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646766d3d6800b5785710e,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646767d3d6800b57857135,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646768d3d6800b5785715a,1.35,5,70
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646785d3d6800b57857412,1.71,2,12
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646787d3d6800b57857436,1.75,2,14
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646787d3d6800b57857445,1.75,2,14
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646796d3d6800b578575e3,4,6,8
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646797d3d6800b578575f7,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f646799d3d6800b57857630,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f64679bd3d6800b57857655,4,6,8
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f64679cd3d6800b5785767b,4,6,8
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f64679fd3d6800b578576d1,4,6,8
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f64679fd3d6800b578576e4,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467a2d3d6800b5785772e,4,6,8
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467a3d3d6800b57857745,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467a8d3d6800b578577d3,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467aad3d6800b57857809,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467add3d6800b57857840,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467bdd3d6800b578579cb,1.35,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_new_5f6467d1d3d6800b57857be7,1.75,2,14
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6458d8d3d6800b5783f2d2,2.85,3,77
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6458d8d3d6800b5783f2d2.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6458d8d3d6800b5783f2d2.PrivateSecurityManager,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645948d3d6800b5783fd74,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645948d3d6800b5783fd74.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64597dd3d6800b578402c9,2.89,3,81
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64597dd3d6800b578402c9.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64597dd3d6800b578402c9.PrivateSecurityManager,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6459ded3d6800b57840c1b,2.83,16,34
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6459fdd3d6800b57840f34,2.74,11,85
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6459fdd3d6800b57840f34.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a08d3d6800b57841043,2.69,11,86
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a08d3d6800b57841043.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a0bd3d6800b57841093,2.69,11,86
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a0bd3d6800b57841093.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a13d3d6800b57841158,2.82,3,79
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a13d3d6800b57841158.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a13d3d6800b57841158.PrivateSecurityManager,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a21d3d6800b5784128e,2.83,16,34
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a30d3d6800b5784140f,2.64,11,87
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a30d3d6800b5784140f.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a4dd3d6800b578416f0,2.64,11,87
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a4dd3d6800b578416f0.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a68d3d6800b5784196b,2.64,11,87
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a68d3d6800b5784196b.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a69d3d6800b5784198b,2.7,12,89
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645a69d3d6800b5784198b.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645aa9d3d6800b57841fa7,2.7,12,89
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645aa9d3d6800b57841fa7.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b56d3d6800b57843085,3.33,2,10
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b8ad3d6800b578435a2,3.33,2,10
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b94d3d6800b57843697,2.93,13,88
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b94d3d6800b57843697.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b9cd3d6800b57843770,2.75,13,88
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645b9cd3d6800b57843770.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc3d3d6800b57843b42,2.78,13,89
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc3d3d6800b57843b42.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc5d3d6800b57843b62,2.84,13,91
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc5d3d6800b57843b62.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc8d3d6800b57843ba2,2.84,13,91
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bc8d3d6800b57843ba2.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd2d3d6800b57843cb1,2.79,13,92
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd2d3d6800b57843cb1.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd5d3d6800b57843cf4,2.79,13,92
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd5d3d6800b57843cf4.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd7d3d6800b57843d3d,2.79,13,92
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bd7d3d6800b57843d3d.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bdfd3d6800b57843df2,2.74,13,96
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645bdfd3d6800b57843df2.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be1d3d6800b57843e42,2.74,13,96
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be1d3d6800b57843e42.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be4d3d6800b57843e82,2.74,13,96
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be4d3d6800b57843e82.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be8d3d6800b57843ee7,2.65,12,90
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be8d3d6800b57843ee7.Builder,1,1,7
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645be8d3d6800b57843ee7.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645beed3d6800b57843f7d,2.6,12,91
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645beed3d6800b57843f7d.Builder,1.06,2,18
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645beed3d6800b57843f7d.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ce0d3d6800b578457ce,2.47,12,94
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ce0d3d6800b578457ce.Builder,1.11,3,20
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ce0d3d6800b578457ce.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645d5dd3d6800b578464a1,1.23,3,53
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645d60d3d6800b578464df,1.21,3,52
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddad3d6800b57847136,2.42,12,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddad3d6800b57847136.Builder,1.1,3,22
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddad3d6800b57847136.LogEventProxy,2,3,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddbd3d6800b5784715e,2.42,12,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddbd3d6800b5784715e.Builder,1.1,3,22
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ddbd3d6800b5784715e.LogEventProxy,2,3,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645dfdd3d6800b578474b4,2.42,12,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645dfdd3d6800b578474b4.Builder,1.15,4,23
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645dfdd3d6800b578474b4.LogEventProxy,2,3,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e05d3d6800b57847594,1.35,4,69
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e23d3d6800b57847892,1.35,4,69
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e2ed3d6800b578479be,2.42,12,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e2ed3d6800b578479be.Builder,1.15,4,23
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e2ed3d6800b578479be.LogEventProxy,2,3,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e6ed3d6800b57848013,2.92,18,38
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e74d3d6800b5784808f,2.83,16,34
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e78d3d6800b578480f8,2.42,12,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e78d3d6800b578480f8.Builder,1.15,4,23
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e78d3d6800b578480f8.LogEventProxy,2,3,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645e79d3d6800b57848116,1.35,4,69
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ecfd3d6800b57848976,1.38,4,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ed0d3d6800b578489a6,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ed0d3d6800b578489a6.Builder,1.29,5,27
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ed0d3d6800b578489a6.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fabd3d6800b5784a132,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645facd3d6800b5784a161,2.59,13,101
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645facd3d6800b5784a161.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645faed3d6800b5784a188,2.59,13,101
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645faed3d6800b5784a188.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fafd3d6800b5784a1b0,3,19,39
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fb3d3d6800b5784a21d,3,19,39
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fc2d3d6800b5784a396,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe0d3d6800b5784a6d7,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe3d3d6800b5784a73d,3,19,39
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe5d3d6800b5784a760,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe5d3d6800b5784a760.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe5d3d6800b5784a760.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe6d3d6800b5784a785,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe8d3d6800b5784a7aa,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe8d3d6800b5784a7aa.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe8d3d6800b5784a7aa.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645fe9d3d6800b5784a7d5,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645feed3d6800b5784a867,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff1d3d6800b5784a890,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff1d3d6800b5784a890.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff1d3d6800b5784a890.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff7d3d6800b5784a92b,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff8d3d6800b5784a950,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff8d3d6800b5784a950.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ff8d3d6800b5784a950.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f645ffed3d6800b5784a9f9,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646000d3d6800b5784aa1e,2.33,12,105
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646000d3d6800b5784aa1e.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646000d3d6800b5784aa1e.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646001d3d6800b5784aa3c,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646002d3d6800b5784aa5e,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646003d3d6800b5784aa7f,1.13,2,17
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646006d3d6800b5784aad4,1.45,3,29
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646008d3d6800b5784ab01,1.45,3,29
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64600ad3d6800b5784ab4d,2.36,12,106
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64600ad3d6800b5784ab4d.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64600ad3d6800b5784ab4d.LogEventProxy,1.8,3,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646044d3d6800b5784b1dd,2.36,12,106
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646044d3d6800b5784b1dd.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646044d3d6800b5784b1dd.LogEventProxy,1.62,3,13
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646046d3d6800b5784b203,1.38,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646047d3d6800b5784b225,2.59,13,101
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646047d3d6800b5784b225.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6460c4d3d6800b5784bfc2,3,19,39
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646102d3d6800b5784c65f,2.59,13,101
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646102d3d6800b5784c65f.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646116d3d6800b5784c8a6,2.58,13,103
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646116d3d6800b5784c8a6.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646117d3d6800b5784c8cc,2.29,12,110
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646117d3d6800b5784c8cc.Builder,1.33,6,28
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646117d3d6800b5784c8cc.LogEventProxy,1.62,3,13
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6461bed3d6800b5784da46,2.54,13,104
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6461bed3d6800b5784da46.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6462f5d3d6800b5784fc12,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6462f5d3d6800b5784fc12.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64630ad3d6800b5784fe22,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64630ad3d6800b5784fe22.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64630cd3d6800b5784fe6d,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64630cd3d6800b5784fe6d.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646317d3d6800b5784ff8a,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64631bd3d6800b5784fff2,2.93,3,79
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64631bd3d6800b5784fff2.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64631bd3d6800b5784fff2.PrivateSecurityManager,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64631fd3d6800b5785006f,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64631fd3d6800b5785006f.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646322d3d6800b578500b7,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646326d3d6800b5785013b,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646330d3d6800b5785025a,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646331d3d6800b5785026c,1.92,2,48
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646331d3d6800b5785026c.LogEventProxy,1.5,2,3
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64634ad3d6800b5785052b,2.93,3,79
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64634ad3d6800b5785052b.CacheEntry,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64634ad3d6800b5785052b.PrivateSecurityManager,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64636dd3d6800b57850934,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64636fd3d6800b57850964,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64636fd3d6800b57850977,2.92,16,35
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64657cd3d6800b57854398,1.23,3,53
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64657ed3d6800b578543d6,1.28,3,60
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646583d3d6800b57854455,1.3,4,61
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646587d3d6800b578544ab,1.23,3,53
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646589d3d6800b578544ec,1.28,3,60
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64658ed3d6800b57854563,1.3,4,61
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646595d3d6800b578545e7,1.33,4,64
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646596d3d6800b578545f9,1.33,4,64
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646596d3d6800b5785460c,1.33,4,65
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465a1d3d6800b5785471f,1.33,4,65
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465a2d3d6800b5785472d,1.35,4,69
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465a3d3d6800b5785473f,1.33,4,65
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465b6d3d6800b5785492b,1.35,4,69
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465eed3d6800b57854e4b,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465fed3d6800b57854fd3,n/a,n/a,0
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6465ffd3d6800b57854fe4,2.17,7,76
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64660ed3d6800b5785511f,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646610d3d6800b57855154,1.38,4,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646611d3d6800b5785515d,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64661ad3d6800b57855229,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646655d3d6800b57855756,1.38,4,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646656d3d6800b5785576a,1.37,4,71
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646673d3d6800b57855a03,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646675d3d6800b57855a21,6,6,6
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646676d3d6800b57855a41,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646688d3d6800b57855bbf,4.5,7,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646689d3d6800b57855bdf,4.5,7,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64668bd3d6800b57855bfc,4.5,7,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64668dd3d6800b57855c31,2,2,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646693d3d6800b57855ccc,2,2,8
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6466c5d3d6800b57856173,1.38,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6466c7d3d6800b578561a8,1.38,5,73
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f6466d4d3d6800b578562d2,1.8,2,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64670fd3d6800b5785684c,1.37,5,74
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646710d3d6800b57856870,1,1,1
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646711d3d6800b57856882,2.5,4,5
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646713d3d6800b578568bf,1.37,5,74
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646717d3d6800b5785692a,1.37,5,74
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f64671ed3d6800b578569e8,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646751d3d6800b57856eb8,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646751d3d6800b57856ec8,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646754d3d6800b57856f10,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646755d3d6800b57856f26,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646764d3d6800b578570ea,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646766d3d6800b5785710e,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646767d3d6800b57857135,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646768d3d6800b5785715a,1.36,5,72
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646785d3d6800b57857412,1.83,2,11
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646787d3d6800b57857436,1.71,2,12
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646787d3d6800b57857445,1.75,2,14
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646796d3d6800b578575e3,4.5,7,9
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646797d3d6800b578575f7,1.35,5,70
org.apache.logging.log4j.core.impl.logginglog4j2_old_5f646799d3d6800b57857630,1.35,5,73
org.apache.logging.log4j.core.jackson.logginglog4j2_new_5f645a18d3d6800b578411be,1,1,1
org.apache.logging.log4j.core.jackson.logginglog4j2_new_5f645a19d3d6800b578411da,1,1,1
org.apache.logging.log4j.core.jackson.logginglog4j2_new_5f646775d3d6800b57857275,1,1,1
org.apache.logging.log4j.core.jackson.logginglog4j2_new_5f64677fd3d6800b57857386,1,1,1
org.apache.logging.log4j.core.jackson.logginglog4j2_old_5f646775d3d6800b57857275,1,1,1
org.apache.logging.log4j.core.jackson.logginglog4j2_old_5f64677fd3d6800b57857386,1,1,1
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64599bd3d6800b578405c3,1.75,5,42
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6459aad3d6800b5784071e,1.74,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6459c0d3d6800b57840949,1.74,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64637ad3d6800b57850a90,1.67,5,45
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64637fd3d6800b57850b04,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64637fd3d6800b57850b18,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463abd3d6800b5785102c,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463acd3d6800b57851044,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463efd3d6800b578517c4,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463f0d3d6800b578517dc,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463f0d3d6800b578517f4,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463f1d3d6800b57851809,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6463fed3d6800b57851980,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64642dd3d6800b57851ec7,1.73,7,45
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64642fd3d6800b57851eef,1.72,7,43
